Numero,goccia,tempo,di,discesa,(-),e,salita,(+),distanza,(mm),d.d.p.(V),temp,(gradi)
17,-17.7,0.5,513,24
17,1.6,0.5,513,24
17,-17.5,0.5,513,24
17,1.5,0.5,513,24
17,-18.6,0.5,513,24
17,1.2,0.5,513,24
17,-17.3,0.5,513,24
17,1.0,0.5,513,24
17,-17.0,0.5,513,24
17,1.2,0.5,513,24
17,-17.8,0.5,513,24
17,1.1,0.5,513,24
17,-18.8,0.5,513,24
17,1.0,0.5,513,24
17,-18.2,0.5,513,24
17,1.0,0.5,513,24
17,-20.0,0.5,513,24
17,0.9,0.5,513,24
17,-17.7,0.5,513,24
17,0.8,0.5,513,24
17,-16.5,0.5,513,24
17,0.8,0.5,513,24
17,-15.8,0.5,513,24
17,0.9,0.5,513,24
17,-15.8,0.5,513,24
17,-16.3,0.5,513,24
17,1.0,0.5,513,24
17,-14.9,0.5,513,24
17,0.7,0.5,513,24
17,-17.7,0.5,513,24
17,0.9,0.5,513,24
17,-16.9,0.5,513,24
17,0.8,0.5,513,24
17,-18.9,0.5,513,24
17,0.7,0.5,513,24
17,-17.4,0.5,513,24
17,0.9,0.5,513,24
17,-15.3,0.5,513,24
17,1.0,0.5,513,24
18,-60.6,1,510,24
18,4.12,1,510,24
18,-58.76,1,510,24
18,2.65,1,510,24
19,4.01,1,510,24
19,-43.89,1,510,24
19,6.41,1,510,24
19,-45.82,1,510,24
19,5.76,1,510,24
19,-45.95,1,510,24
19,-42.23,1,510,24
20,-44,1,510,24
20,-45.61,1,510,24
20,13.89,1,510,24
20,-42.72,1,510,24
20,15,1,510,24
20,-39.94,1,510,24
20,14.95,1,510,24
20,-41.31,1,510,24
20,13.81,1,510,24
20,-44.07,1,510,24
21,19.65,1,510,24
21,-12.37,1,510,24
21,20.83,1,510,24
21,-12.65,1,510,24
21,21.38,1,510,24
22,29.64,1,512,24
22,-28.54,1,512,24
22,31.48,1,512,24
22,-27.18,1,512,24
22,28.33,1,512,24
22,-27.14,1,512,24
23,-36.3,1,512,24
23,18.43,1,512,24
23,-34.89,1,512,24
23,17.28,1,512,24
23,-35.73,1,512,24
23,16.25,1,512,24
23,-37.26,1,512,24
24,-17.9,1,512,24
24,4.83,1,512,24
24,-18.1,1,512,24
24,5.01,1,512,24
25,-45.36,1,512,24
25,2.64,1,512,24
25,-40.24,1,512,24
25,2.03,1,512,24
26,-13.59,1,512,24
26,5.31,1,512,24
26,-13.63,1,512,24
26,4.94,1,512,24
26,-14.15,1,512,24
27,-18.72,1,512,24
27,-19.14,1,512,24
27,21.28,1,512,24
27,-18.25,1,512,24
27,20.41,1,512,24
27,-18.8,1,512,24
28,9.66,1,512,24
28,-17.57,1,512,24
28,9.33,1,512,24
28,-18,1,512,24
28,9.43,1,512,24
28,-17.92,1,512,24
28,10.05,1,512,24
28,-17.97,1,512,24
28,9.84,1,512,24
28,-18.95,1,512,24
28,9.76,1,512,24
28,-18.26,1,512,24
29,9.18,1,512,24
29,-29.41,1,512,24
29,8.95,1,512,24
29,-29.94,1,512,24
29,9.52,1,512,24
30,6.61,1,512,24
30,-23.99,1,512,24
30,6.64,1,512,24
30,-23.91,1,512,24
30,-25.36,1,512,24
30,-23.54,1,512,24
31,-20.86,1,512,24
31,7.84,1,512,24
31,-20.9,1,512,24
31,7.74,1,512,24
32,-23.99,1,512,24
32,-23.91,1,512,24
32,11.31,1,512,24
32,-25.36,1,512,24
32,11.36,1,512,24
32,-23.54,1,512,24
33,-31.16,1,510,22
33,6.04,1,510,22
33,-34.89,1,510,22
33,5.29,1,510,22
33,-34.26,1,510,22
33,5.17,1,512,23
33,-36.7,1,512,23
33,5.32,1,512,23
33,-36.18,1,511,23
33,5.04,1,513,23.5
34,-77.55,1,513,23.5
34,10.1,1,513,23.5
34,-69.54,1,513,24
34,10.96,1,513,24
34,-60.13,1,513,24
34,10.44,1,513,24
34,-62.44,1,513,24
34,9.94,1,513,24
35,-63.06,1,513,24
35,6.17,1,513,24
35,-58.83,1,513,24
35,5.46,1,513,24
35,-62.71,1,513,24
35,6.33,1,513,24
36,-58.14,1,513,24
36,5.67,1,513,24
36,-53.45,1,513,24
36,5.64,1,513,24
36,-62.29,1,513,24
36,5.55,1,513,24
36,-64.25,1,513,24
36,5.6,1,513,24
36,-68.58,1,513,24
36,5.01,1,513,24
36,-64.02,1,513,24
36,5.67,1,513,24
36,-52.73,1,513,24
36,5.42,1,513,24
36,-58.87,1,513,24
36,5.37,1,513,24
36,-53.3,1,513,24
36,5.05,1,513,24
36,-59.54,1,513,24
36,5.26,1,513,24
36,-59.36,1,513,24
36,5.52,1,513,24
36,-55.82,1,513,24
36,5.2,1,513,24
36,-42.87,1,513,24
37,-24.55,1,513,24
37,2.68,1,513,24
37,-25.49,1,513,24
37,2.81,1,513,24
37,-25.69,1,513,24
37,2.8,1,513,24
37,-26.79,1,513,24
37,2.99,1,513,24
38,-18.85,1,513,24
38,3.26,1,513,24
38,-17.48,1,513,24
38,3.39,1,513,24
